Num_Acc;luminosite
201100066866;1
201100066867;1
201100066868;3
201100066869;1
201100066870;3
201100066871;3
201100066872;5
201100066873;3
201100066874;2
201100066875;1
201100066876;3
201100066877;1
201100066878;3
201100066879;1
201100066880;1
201100066881;1
201100066882;3
201100066883;1
201100066884;5
201100066885;4
201100066886;1
201100066887;1
201100066888;1
201100066889;5
201100066890;1
201100066891;5
201100066892;3
201100066893;3
201100066894;2
201100066895;1
201100066896;1
201100066897;1
201100066898;5
201100066899;4
201100066900;1
201100066901;4
201100066902;1
201100066903;1
201100066904;1
201100066905;1
201100066906;1
201100066907;2
201100066908;1
201100066909;1
201100066910;3
201100066911;1
201100066912;1
201100066913;1
201100066914;5
201100066915;1
201100066916;2
201100066917;1
201100066918;1
201100066919;1
201100066920;1
201100066921;1
201100066922;1
201100066923;3
201100066924;1
201100066925;1
201100066926;1
201100066927;2
201100066928;2
201100066929;1
201100066930;1
201100066931;1
201100066932;1
201100066933;1
201100066934;3
201100066935;1
201100066936;1
201100066937;1
201100066938;1
201100066939;5
201100066940;3
201100066941;1
201100066942;3
201100066943;1
201100066944;1
201100066945;5
201100066946;1
201100066947;1
201100066948;1
201100066949;5
201100066950;1
201100066951;1
201100066952;3
201100066953;1
201100066954;1
201100066955;2
201100066956;1
201100066957;1
201100066958;5
201100066959;1
201100066960;5
201100066961;5
201100066962;5
201100066963;5
201100066964;1
201100066965;5
201100066966;1
201100066967;1
201100066968;1
201100066969;3
201100066970;1
201100066971;1
201100066972;1
201100066973;5
201100066974;1
201700000001;5
201700000002;1
201700000003;1
201700000004;1
201700000005;1
201700000006;1
201700000007;1
201700000008;1
201700000009;1
201700000010;2
201700000011;1
201700000012;1
201700000013;2
201700000014;3
201700000015;5
201700000016;1
201700000017;1
201700000018;1
201700000019;1
201700000020;1
201700000021;1
201700000022;1
201700000023;1
201700000024;3
201700000025;1
201700000026;1
201700000027;3
201700000028;1
201700000029;1
201700000030;5
201700000031;1
201700000032;1
201700000033;3
201700000034;5
201700000035;1
201700000036;1
201700000037;1
201700000038;1
201700000039;5
201700000040;1
201700000041;1
201700000042;1
201700000043;1
201700000044;1
201700000045;1
201700000046;1
201700000047;1
201700000048;2
201700000049;3
201700000050;1
201700000051;1
201700000052;1
201700000053;5
201700000054;3
201700000055;1
201700000056;1
201700000057;1
201700000058;1
201700000059;1
201700000060;3
201700000061;1
201700000062;1
201700000063;1
201700000064;4
201700000065;1
201700000066;1
201700000067;1
201700000068;1
201700000069;3
201700000070;5
201700000071;1
201700000072;1
201700000073;1
201700000074;1
201700000075;1
201700000076;1
201700000077;1
201700000078;5
201700000079;1
201700000080;1
201700000081;1
201700000082;2
201700000083;1
201700000084;2
201700000085;3
201700000086;3
201700000087;1
201700000088;1
201700000089;3
201700000090;1
201700000091;5
201700000092;2
201700000093;2
201700000094;1
201700000095;3
201700000096;1
201700000097;5
201700000098;1
201700000099;5
201700000100;5
201700000101;1
201700000102;2
201700000103;1
201700000104;1
201700000105;3
201700000106;1
201700000107;1
201700000108;1
201700000109;3
201700000110;4
201700000111;1
201700000112;1
201700000113;1
201700000114;3
201700000115;5
201700000116;1
201700000117;1
201700000118;1
201700000119;5
201700000120;5
201700000121;3
201700000122;1
201700000123;1
201700000124;1
201700000125;3
201700000126;5
201700000127;3
201700000128;1
201700000129;2
201700000130;1
201700000131;1
201700000132;1
201700000133;1
201700000134;3
201700000135;1
201700000136;1
201700000137;5
201700000138;1
201700000139;1
201700000140;1
201700000141;5
201700000142;5
201700000143;2
201700000144;3
201700000145;1
201700000146;5
201700000147;1
201700000148;1
201700000149;1
201700000150;1
201700000151;1
201700000152;2
201700000153;3
201700000154;5
201700000155;1
201700000156;1
201700000157;5
201700000158;1
201700000159;3
201700000160;3
201700000161;1
201700000162;1
201700000163;1
201700000164;1
201700000165;5
201700000166;1
201700000167;1
201700000168;2
201700000169;1
201700000170;3
201700000171;2
201700000172;2
201700000173;3
201700000174;5
201700000175;1
201700000176;1
201700000177;5
201700000178;1
201700000179;1
201700000180;1
201700000181;1
201700000182;1
201700000183;1
201700000184;1
201700000185;1
201700000186;5
201700000187;1
201700000188;5
201700000189;1
201700000190;1
201700000191;5
201700000192;2
201700000193;1
201700000194;3
201700000195;1
201700000196;1
201700000197;1
201700000198;1
201700000199;5
201700000200;1
201700000201;1
201700000202;1
201700000203;1
201700000204;1
201700000205;1
201700000206;1
201700000207;1
201700000208;1
201700000209;1
201700000210;1
201700000211;1
201700000212;1
201700000213;1
201700000214;5
201700000215;1
201700000216;1
201700000217;1
201700000218;3
201700000219;5
201700000220;1
201700000221;1
201700000222;1
201700000223;1
201700000224;1
201700000225;1
201700000226;1
201700000227;1
201700000228;1
201700000229;2
201700000230;3
201700000231;4
201700000232;1
201700000233;5
201700000234;3
201700000235;1
201700000236;1
201700000237;3
201700000238;1
201700000239;3
201700000240;1
201700000241;3
201700000242;5
201700000243;3
201700000244;1
201700000245;1
201700000246;1
201700000247;1
201700000248;1
201700000249;3
201700000250;1
201700000251;5
201700000252;2
201700000253;1
201700000254;1
201700000255;1
201700000256;1
201700000257;3
201700000258;2
201700000259;5
201700000260;3
201700000261;3
201700000262;1
201700000263;1
201700000264;1
201700000265;3
201700000266;3
201700000267;2
201700000268;1
201700000269;1
201700000270;1
201700000271;5
201700000272;1
201700000273;1
201700000274;3
201700000275;2
201700000276;1
201700000277;1
201700000278;2
201700000279;1
201700000280;1
201700000281;3
201700000282;1
201700000283;1
201700000284;1
201700000285;2
201700000286;1
201700000287;3
201700000288;3
201700000289;5
201700000290;3
201700000291;2
201700000292;1
201700000293;5
201700000294;1
201700000295;1
201700000296;2
201700000297;5
201700000298;1
201700000299;1
201700000300;1
201700000301;1
201700000302;5
201700000303;3
201700000304;1
201700000305;1
201700000306;1
201700000307;5
201700000308;1
201700000309;1
201700000310;2
201700000311;3
201700000312;1
201700000313;1
201700000314;1
201700000315;1
201700000316;2
201700000317;1
201700000318;1
201700000319;1
201700000320;1
201700000321;3
201700000322;1
201700000323;1
201700000324;3
201700000325;5
201700000326;1
201700000327;5
201700000328;1
201700000329;1
201700000330;1
201700000331;3
201700000332;1
201700000333;1
201700000334;1
201700000335;1
201700000336;2
201700000337;1
201700000338;2
201700000339;1
201700000340;1
201700000341;1
201700000342;1
201700000343;3
201700000344;1
201700000345;1
201700000346;1
201700000347;1
201700000348;1
201700000349;1
201700000350;1
201700000351;1
201700000352;1
201700000353;3
201700000354;1
201700000355;5
201700000356;1
201700000357;2
201700000358;1
201700000359;5
201700000360;1
201700000361;1
201700000362;1
201700000363;3
201700000364;1
201700000365;1
201700000366;5
201700000367;5
201700000368;1
201700000369;1
201700000370;1
201700000371;4
201700000372;1
201700000373;3
201700000374;1
201700000375;1
201700000376;5
201700000377;3
201700000378;2
201700000379;1
201700000380;1
201700000381;1
201700000382;5
201700000383;1
201700000384;1
201700000385;1
201700000386;1
201700000387;5
201700000388;1
201700000389;1
201700000390;5
201700000391;1
201700000392;1
201700000393;1
201700000394;1
201700000395;1
201700000396;1
201700000397;1
201700000398;1
201700000399;1
201700000400;1
201700000401;1
201700000402;1
201700000403;5
201700000404;1
201700000405;1
201700000406;1
201700000407;1
201700000408;1
201700000409;1
201700000410;3
201700000411;1
201700000412;1
201700000413;3
201700000414;3
201700000415;1
201700000416;2
201700000417;1
201700000418;3
201700000419;1
201700000420;4
201700000421;1
201700000422;1
201700000423;1
201700000424;5
201700000425;2
201700000426;3
201700000427;2
201700000428;1
201700000429;1
201700000430;1
201700000431;1
201700000432;1
201700000433;1
201700000434;1
201700000435;1
201700000436;1
201700000437;1
201700000438;1
201700000439;1
201700000440;3
201700000441;2
201700000442;1
201700000443;1
201700000444;3
201700000445;1
201700000446;1
201700000447;1
201700000448;2
201700000449;1
201700000450;1
201700000451;1
201700000452;1
201700000453;2
201700000454;1
201700000455;2
201700000456;1
201700000457;5
201700000458;1
201700000459;1
201700000460;1
201700000461;1
201700000462;1
201700000463;1
201700000464;1
201700000465;1
201700000466;1
201700000467;1
201700000468;5
201700000469;3
201700000470;1
201700000471;1
201700000472;1
201700000473;1
201700000474;1
201700000475;1
201700000476;3
201700000477;1
201700000478;1
201700000479;1
201700000480;3
201700000481;1
201700000482;1
201700000483;1
201700000484;1
201700000485;1
201700000486;5
201700000487;1
201700000488;1
201700000489;3
201700000490;1
201700000491;1
201700000492;3
201700000493;1
201700000494;4
201700000495;1
201700000496;1
201700000497;3
201700000498;1
201700000499;3
201700000500;1
201700000501;5
201700000502;3
201700000503;3
201700000504;1
201700000505;1
201700000506;1
201700000507;1
201700000508;1
201700000509;1
201700000510;1
201700000511;3
201700000512;1
201700000513;3
201700000514;3
201700000515;1
201700000516;1
201700000517;1
201700000518;1
201700000519;5
201700000520;3
201700000521;3
201700000522;1
201700000523;1
201700000524;1
201700000525;1
201700000526;1
201700000527;1
201700000528;3
201700000529;1
201700000530;1
201700000531;1
201700000532;3
201700000533;1
201700000534;1
201700000535;1
201700000536;1
201700000537;1
201700000538;1
201700000539;1
201700000540;1
201700000541;1
201700000542;2
201700000543;1
201700000544;1
201700000545;1
201700000546;1
201700000547;3
201700000548;2
201700000549;3
201700000550;1
201700000551;3
201700000552;2
201700000553;1
201700000554;5
201700000555;1
201700000556;5
201700000557;3
201700000558;2
201700000559;1
201700000560;1
201700000561;1
201700000562;1
201700000563;3
201700000564;1
201700000565;5
201700000566;1
201700000567;1
201700000568;1
201700000569;1
201700000570;2
201700000571;2
201700000572;1
201700000573;1
201700000574;1
201700000575;3
201700000576;4
201700000577;1
201700000578;1
201700000579;2
201700000580;3
201700000581;1
201700000582;1
201700000583;1
201700000584;1
201700000585;1
201700000586;1
201700000587;3
201700000588;1
201700000589;1
201700000590;2
201700000591;1
201700000592;1
201700000593;1
201700000594;1
201700000595;1
201700000596;1
201700000597;1
201700000598;1
201700000599;5
201700000600;1
201700000601;1
201700000602;2
201700000603;2
201700000604;1
201700000605;1
201700000606;1
201700000607;1
201700000608;1
201700000609;1
201700000610;1
201700000611;1
201700000612;1
201700000613;1
201700000614;1
201700000615;1
201700000616;1
201700000617;1
201700000618;1
201700000619;1
201700000620;1
201700000621;1
201700000622;1
201700000623;1
201700000624;1
201700000625;1
201700000626;3
201700000627;5
201700000628;3
201700000629;1
201700000630;1
201700000631;1
201700000632;1
201700000633;1
201700000634;1
201700000635;5
201700000636;1
201700000637;1
201700000638;1
201700000639;5
201700000640;1
201700000641;1
201700000642;1
201700000643;1
201700000644;1
201700000645;1
201700000646;1
201700000647;1
201700000648;1
201700000649;2
201700000650;3
201700000651;5
201700000652;3
201700000653;1
201700000654;3
201700000655;1
201700000656;3
201700000657;2
201700000658;1
201700000659;1
201700000660;2
201700000661;3
201700000662;2
201700000663;1
201700000664;1
201700000665;3
201700000666;5
201700000667;1
201700000668;3
201700000669;1
201700000670;2
201700000671;1
201700000672;5
201700000673;5
201700000674;3
201700000675;1
201700000676;1
201700000677;5
201700000678;1
201700000679;1
201700000680;3
201700000681;1
201700000682;1
201700000683;1
201700000684;1
201700000685;1
201700000686;1
201700000687;3
201700000688;3
201700000689;1
201700000690;1
201700000691;1
201700000692;1
201700000693;1
201700000694;1
201700000695;1
201700000696;1
201700000697;1
201700000698;3
201700000699;2
201700000700;3
201700000701;3
201700000702;1
201700000703;2
201700000704;3
201700000705;5
201700000706;1
201700000707;2
201700000708;1
201700000709;1
201700000710;1
201700000711;1
201700000712;3
201700000713;1
201700000714;1
201700000715;1
201700000716;1
201700000717;1
201700000718;5
201700000719;1
201700000720;1
201700000721;1
201700000722;1
201700000723;5
201700000724;3
201700000725;3
201700000726;1
201700000727;1
201700000728;1
201700000729;1
201700000730;1
201700000731;3
201700000732;3
201700000733;3
201700000734;1
201700000735;1
201700000736;1
201700000737;1
201700000738;2
201700000739;3
201700000740;1
201700000741;1
201700000742;3
201700000743;5
201700000744;1
201700000745;1
201700000746;2
201700000747;5
201700000748;1
201700000749;1
201700000750;1
201700000751;1
201700000752;1
201700000753;1
201700000754;1
201700000755;3
201700000756;2
201700000757;1
201700000758;1
201700000759;2
201700000760;5
201700000761;1
201700000762;2
201700000763;1
201700000764;1
201700000765;1
201700000766;1
201700000767;1
201700000768;1
201700000769;1
201700000770;3
201700000771;1
201700000772;5
201700000773;1
201700000774;1
201700000775;1
201700000776;1
201700000777;1
201700000778;3
201700000779;2
201700000780;1
201700000781;3
201700000782;5
201700000783;1
201700000784;5
201700000785;5
201700000786;3
201700000787;1
201700000788;1
201700000789;1
201700000790;1
201700000791;3
201700000792;1
201700000793;5
201700000794;1
201700000795;1
201700000796;1
201700000797;1
201700000798;1
201700000799;3
201700000800;1
201700000801;1
201700000802;1
201700000803;1
201700000804;1
201700000805;2
201700000806;1
201700000807;1
201700000808;1
201700000809;1
201700000810;1
201700000811;1
201700000812;1
201700000813;2
201700000814;1
201700000815;1
201700000816;2
201700000817;1
201700000818;1
201700000819;1
201700000820;1
201700000821;1
201700000822;1
201700000823;2
201700000824;1
201700000825;1
201700000826;1
201700000827;5
201700000828;2
201700000829;2
201700000830;1
201700000831;1
201700000832;1
201700000833;1
201700000834;1
201700000835;2
201700000836;3
201700000837;3
201700000838;3
201700000839;2
201700000840;3
201700000841;1
201700000842;5
201700000843;3
201700000844;1
201700000845;1
201700000846;1
201700000847;1
201700000848;5
201700000849;1
201700000850;5
201700000851;1
201700000852;1
201700000853;1
201700000854;1
201700000855;1
201700000856;1
201700000857;1
201700000858;1
201700000859;1
201700000860;1
201700000861;1
201700000862;1
201700000863;1
201700000864;1
201700000865;3
201700000866;1
201700000867;1
201700000868;1
201700000869;1
201700000870;2
201700000871;2
201700000872;2
201700000873;1
201700000874;1
201700000875;1
201700000876;2
201700000877;5
201700000878;1
201700000879;1
201700000880;3
201700000881;3
201700000882;1
201700000883;5
201700000884;5
201700000885;1
201700000886;1
201700000887;1
201700000888;1
201700000889;1
201700000890;1
201700000891;5
201700000892;1
201700000893;1
201700000894;5
201700000895;5
201700000896;1
201700000897;1
201700000898;1
201700000899;1
201700000900;1
201700000901;1
201700000902;1
201700000903;1
201700000904;1
201700000905;1
201700000906;3
201700000907;2
201700000908;1
201700000909;2
201700000910;1
201700000911;1
201700000912;1
201700000913;1
201700000914;1
201700000915;1
201700000916;5
201700000917;1
201700000918;1
201700000919;1
201700000920;1
201700000921;1
201700000922;1
201700000923;4
201700000924;5
201700000925;5
201700000926;1
201700000927;1
201700000928;5
201700000929;5
201700000930;5
201700000931;2
201700000932;5
201700000933;5
201700000934;5
201700000935;3
201700000936;2
201700000937;5
201700000938;5
201700000939;1
201700000940;1
201700000941;1
201700000942;1
201700000943;1
201700000944;1
201700000945;4
201700000946;2
201700000947;5
201700000948;1
201700000949;3
201700000950;2
201700000951;1
201700000952;5
201700000953;1
201700000954;1
201700000955;5
201700000956;1
201700000957;2
201700000958;3
201700000959;1
201700000960;1
201700000961;1
201700000962;5
201700000963;3
201700000964;3
201700000965;1
201700000966;1
201700000967;3
201700000968;1
201700000969;1
201700000970;2
201700000971;3
201700000972;1
201700000973;5
201700000974;1
201700000975;2
201700000976;2
201700000977;1
201700000978;1
201700000979;1
201700000980;1
201700000981;1
201700000982;1
201700000983;3
201700000984;1
201700000985;1
201700000986;3
201700000987;3
201700000988;3
201700000989;1
201700000990;1
201700000991;3
201700000992;1
201700000993;3
201700000994;1
201700000995;1
201700000996;5
201700000997;1
201700000998;1
201700000999;1
201700001000;1
201700001001;3
201700001002;3
201700001003;1
201700001004;3
201700001005;1
201700001006;3
201700001007;2
201700001008;1
201700001009;2
201700001010;1
201700001011;1
201700001012;1
201700001013;1
201700001014;1
201700001015;3
201700001016;2
201700001017;1
201700001018;5
201700001019;1
201700001020;3
201700001021;3
201700001022;1
201700001023;1
201700001024;1
201700001025;1
201700001026;1
201700001027;1
201700001028;1
201700001029;1
201700001030;1
201700001031;2
201700001032;1
201700001033;1
201700001034;1
201700001035;1
201700001036;1
201700001037;1
201700001038;2
201700001039;1
201700001040;1
201700001041;1
201700001042;2
201700001043;4
201700001044;3
201700001045;3
201700001046;1
201700001047;1
201700001048;3
201700001049;2
201700001050;1
201700001051;1
201700001052;1
201700001053;2
201700001054;2
201700001055;5
201700001056;1
201700001057;5
201700001058;1
201700001059;1
201700001060;1
201700001061;1
201700001062;5
201700001063;1
201700001064;1
201700001065;5
201700001066;1
201700001067;1
201700001068;1
201700001069;2
201700001070;1
201700001071;1
201700001072;1
201700001073;1
201700001074;1
201700001075;1
201700001076;1
201700001077;5
201700001078;2
201700001079;1
201700001080;1
201700001081;3
201700001082;1
201700001083;1
201700001084;1
201700001085;1
201700001086;1
201700001087;1
201700001088;1
201700001089;1
201700001090;1
201700001091;3
201700001092;3
201700001093;3
201700001094;1
201700001095;2
201700001096;1
201700001097;3
201700001098;3
201700001099;3
201700001100;1
201700001101;2
201700001102;3
201700001103;1
201700001104;5
201700001105;3
201700001106;1
201700001107;1
201700001108;5
201700001109;5
201700001110;3
201700001111;1
201700001112;3
201700001113;1
201700001114;1
201700001115;1
201700001116;1
201700001117;1
201700001118;1
201700001119;2
201700001120;2
201700001121;3
201700001122;1
201700001123;1
201700001124;2
201700001125;1
201700001126;1
201700001127;2
201700001128;3
201700001129;1
201700001130;1
201700001131;1
201700001132;1
201700001133;1
201700001134;2
201700001135;3
201700001136;5
201700001137;5
201700001138;1
201700001139;1
201700001140;1
201700001141;3
201700001142;1
201700001143;1
201700001144;1
201700001145;1
201700001146;3
201700001147;2
201700001148;2
201700001149;1
201700001150;3
201700001151;1
201700001152;2
201700001153;1
201700001154;1
201700001155;1
201700001156;2
201700001157;1
201700001158;1
201700001159;1
201700001160;3
201700001161;3
201700001162;1
201700001163;1
201700001164;1
201700001165;1
201700001166;1
201700001167;4
201700001168;1
201700001169;1
201700001170;1
201700001171;1
201700001172;1
201700001173;1
201700001174;5
201700001175;2
201700001176;1
201700001177;1
201700001178;1
201700001179;1
201700001180;1
201700001181;1
201700001182;1
201700001183;1
201700001184;1
201700001185;1
201700001186;5
201700001187;3
201700001188;3
201700001189;5
201700001190;5
201700001191;1
201700001192;1
201700001193;5
201700001194;1
201700001195;1
201700001196;1
201700001197;1
201700001198;1
201700001199;1
201700001200;3
201700001201;1
201700001202;1
201700001203;1
201700001204;1
201700001205;1
201700001206;1
201700001207;5
201700001208;1
201700001209;5
201700001210;1
201700001211;3
201700001212;1
201700001213;3
201700001214;1
201700001215;5
201700001216;1
201700001217;1
201700001218;5
201700001219;1
201700001220;1
201700001221;1
201700001222;1
201700001223;1
201700001224;3
201700001225;1
201700001226;5
201700001227;3
201700001228;1
201700001229;1
201700001230;3
201700001231;3
201700001232;1
201700001233;1
201700001234;2
201700001235;1
201700001236;1
201700001237;1
201700001238;1
201700001239;1
201700001240;1
201700001241;3
201700001242;1
201700001243;1
201700001244;1
201700001245;1
201700001246;3
201700001247;1
201700001248;5
201700001249;1
201700001250;1
201700001251;3
201700001252;3
201700001253;1
201700001254;5
201700001255;1
201700001256;3
201700001257;1
201700001258;1
201700001259;1
201700001260;4
201700001261;3
201700001262;2
201700001263;1
201700001264;5
201700001265;1
201700001266;3
201700001267;1
201700001268;1
201700001269;5
201700001270;3
201700001271;1
201700001272;1
201700001273;2
201700001274;3
201700001275;1
201700001276;1
201700001277;2
201700001278;2
201700001279;5
201700001280;1
201700001281;1
201700001282;1
201700001283;1
201700001284;1
201700001285;1
201700001286;1
201700001287;2
201700001288;3
201700001289;3
201700001290;5
201700001291;5
201700001292;5
201700001293;5
201700001294;3
201700001295;1
201700001296;3
201700001297;1
201700001298;2
201700001299;2
201700001300;1
201700001301;1
201700001302;1
201700001303;1
201700001304;1
201700001305;1
201700001306;5
201700001307;5
201700001308;3
201700001309;1
201700001310;1
201700001311;2
201700001312;3
201700001313;1
201700001314;1
201700001315;1
201700001316;1
201700001317;1
201700001318;3
201700001319;3
201700001320;1
201700001321;1
201700001322;5
201700001323;1
201700001324;1
201700001325;1
201700001326;3
201700001327;1
201700001328;1
201700001329;1
201700001330;2
201700001331;1
201700001332;1
201700001333;1
201700001334;1
201700001335;3
201700001336;3
201700001337;1
201700001338;2
201700001339;1
201700001340;1
201700001341;1
201700001342;3
201700001343;1
201700001344;1
201700001345;1
201700001346;1
201700001347;1
201700001348;1
201700001349;2
201700001350;1
201700001351;3
201700001352;1
201700001353;5
201700001354;1
201700001355;1
201700001356;1
201700001357;2
201700001358;3
201700001359;1
201700001360;1
201700001361;2
201700001362;1
201700001363;3
201700001364;1
201700001365;2
201700001366;1
201700001367;3
201700001368;1
201700001369;1
201700001370;1
201700001371;1
201700001372;1
201700001373;3
201700001374;1
201700001375;2
201700001376;1
201700001377;1
201700001378;1
201700001379;1
201700001380;1
201700001381;1
201700001382;1
201700001383;1
201700001384;1
201700001385;1
201700001386;1
201700001387;1
201700001388;3
201700001389;3
201700001390;3
201700001391;3
201700001392;1
201700001393;2
201700001394;1
201700001395;1
201700001396;1
201700001397;1
201700001398;1
201700001399;1
201700001400;1
201700001401;1
201700001402;1
201700001403;1
201700001404;1
201700001405;1
201700001406;3
201700001407;1
201700001408;1
201700001409;2
201700001410;3
201700001411;1
201700001412;1
201700001413;1
201700001414;5
201700001415;1
201700001416;4
201700001417;4
201700001418;5
201700001419;2
201700001420;1
201700001421;3
201700001422;1
201700001423;1
201700001424;1
201700001425;1
201700001426;1
201700001427;1
201700001428;5
201700001429;1
201700001430;3
201700001431;1
201700001432;3
201700001433;1
201700001434;1
201700001435;1
201700001436;1
201700001437;1
201700001438;1
201700001439;1
201700001440;1
201700001441;1
201700001442;1
201700001443;1
201700001444;2
201700001445;1
201700001446;1
201700001447;3
201700001448;1
201700001449;1
201700001450;1
201700001451;2
201700001452;3
201700001453;1
201700001454;1
201700001455;1
201700001456;5
201700001457;5
201700001458;2
201700001459;3
201700001460;5
201700001461;1
201700001462;5
201700001463;1
201700001464;3
201700001465;1
201700001466;1
201700001467;1
201700001468;3
201700001469;1
201700001470;2
201700001471;3
201700001472;1
201700001473;3
201700001474;1
201700001475;1
201700001476;1
201700001477;2
201700001478;1
201700001479;1
201700001480;1
201700001481;1
201700001482;1
201700001483;3
201700001484;1
201700001485;1
201700001486;3
201700001487;1
201700001488;1
201700001489;1
201700001490;1
201700001491;1
201700001492;2
201700001493;1
201700001494;1
201700001495;1
201700001496;1
201700001497;5
201700001498;3
201700001499;3
201700001500;3
201700001501;1
201700001502;1
201700001503;5
201700001504;1
201700001505;1
201700001506;5
201700001507;1
201700001508;1
201700001509;1
201700001510;5
201700001511;5
201700001512;1
201700001513;1
201700001514;1
201700001515;2
201700001516;3
201700001517;3
201700001518;3
201700001519;1
201700001520;1
201700001521;2
201700001522;1
201700001523;1
201700001524;2
201700001525;1
201700001526;1
201700001527;1
201700001528;1
201700001529;3
201700001530;1
201700001531;2
201700001532;3
201700001533;4
201700001534;1
201700001535;5
201700001536;1
201700001537;3
201700001538;1
201700001539;5
201700001540;3
201700001541;2
201700001542;2
201700001543;1
201700001544;2
201700001545;3
201700001546;1
201700001547;5
201700001548;1
201700001549;1
201700001550;1
201700001551;1
201700001552;3
201700001553;3
201700001554;3
201700001555;4
201700001556;3
201700001557;3
201700001558;1
201700001559;1
201700001560;1
201700001561;1
201700001562;1
201700001563;1
201700001564;1
201700001565;1
201700001566;2
201700001567;1
201700001568;1
201700001569;3
201700001570;5
201700001571;2
201700001572;3
201700001573;1
201700001574;1
201700001575;3
201700001576;1
201700001577;2
201700001578;3
201700001579;1
201700001580;1
201700001581;1
201700001582;1
201700001583;1
201700001584;1
201700001585;1
201700001586;1
201700001587;1
201700001588;5
201700001589;1
201700001590;1
201700001591;1
201700001592;1
201700001593;5
201700001594;1
201700001595;1
201700001596;1
201700001597;1
201700001598;1
201700001599;3
201700001600;5
201700001601;1
201700001602;1
201700001603;1
201700001604;1
201700001605;1
201700001606;1
201700001607;1
201700001608;2
201700001609;3
201700001610;1
201700001611;1
201700001612;1
201700001613;1
201700001614;1
201700001615;2
201700001616;3
201700001617;1
201700001618;2
201700001619;5
201700001620;2
201700001621;4
201700001622;5
201700001623;3
201700001624;5
201700001625;1
201700001626;1
201700001627;1
201700001628;1
201700001629;1
201700001630;1
201700001631;1
201700001632;1
201700001633;1
201700001634;5
201700001635;4
201700001636;3
201700001637;2
201700001638;1
201700001639;1
201700001640;3
201700001641;2
201700001642;2
201700001643;1
201700001644;1
201700001645;3
201700001646;1
201700001647;1
201700001648;1
201700001649;3
201700001650;1
201700001651;3
201700001652;5
201700001653;3
201700001654;1
201700001655;1
201700001656;1
201700001657;1
201700001658;5
201700001659;1
201700001660;1
201700001661;1
201700001662;5
201700001663;4
201700001664;1
201700001665;4
201700001666;3
201700001667;1
201700001668;3
201700001669;1
201700001670;1
201700001671;1
201700001672;1
201700001673;3
201700001674;1
201700001675;2
201700001676;3
201700001677;1
201700001678;5
201700001679;1
201700001680;1
201700001681;1
201700001682;1
201700001683;1
201700001684;1
201700001685;1
201700001686;1
201700001687;1
201700001688;1
201700001689;5
201700001690;3
201700001691;1
201700001692;1
201700001693;1
201700001694;1
201700001695;1
201700001696;3
201700001697;1
201700001698;1
201700001699;1
201700001700;3
201700001701;1
201700001702;1
201700001703;1
201700001704;1
201700001705;2
201700001706;1
201700001707;3
201700001708;2
201700001709;1
201700001710;2
201700001711;3
201700001712;1
201700001713;3
201700001714;1
201700001715;3
201700001716;3
201700001717;2
201700001718;1
201700001719;1
201700001720;1
201700001721;1
201700001722;1
201700001723;1
201700001724;1
201700001725;3
201700001726;3
201700001727;1
201700001728;1
201700001729;1
201700001730;1
201700001731;1
201700001732;1
201700001733;1
201700001734;1
201700001735;1
201700001736;1
201700001737;1
201700001738;1
201700001739;1
201700001740;1
201700001741;1
201700001742;1
201700001743;1
201700001744;3
201700001745;1
201700001746;1
201700001747;1
201700001748;5
201700001749;1
201700001750;5
201700001751;1
201700001752;1
201700001753;2
201700001754;1
201700001755;1
201700001756;5
201700001757;3
201700001758;1
201700001759;1
201700001760;1
201700001761;5
201700001762;3
201700001763;1
201700001764;1
201700001765;1
201700001766;1
201700001767;1
201700001768;1
201700001769;1
201700001770;1
201700001771;1
201700001772;3
201700001773;1
201700001774;2
201700001775;1
201700001776;5
201700001777;5
201700001778;5
201700001779;1
201700001780;2
201700001781;1
201700001782;1
201700001783;1
201700001784;1
201700001785;1
201700001786;1
201700001787;1
201700001788;1
201700001789;1
201700001790;1
201700001791;1
201700001792;1
201700001793;1
201700001794;1
201700001795;1
201700001796;1
201700001797;5
201700001798;5
201700001799;1
201700001800;1
201700001801;1
201700001802;1
201700001803;1
201700001804;1
201700001805;2
201700001806;5
201700001807;1
201700001808;1
201700001809;1
201700001810;1
201700001811;1
201700001812;5
201700001813;1
201700001814;5
201700001815;1
201700001816;5
201700001817;5
201700001818;1
201700001819;1
201700001820;1
201700001821;1
201700001822;3
201700001823;1
201700001824;1
201700001825;1
201700001826;1
201700001827;1
201700001828;3
201700001829;1
201700001830;1
201700001831;1
201700001832;1
201700001833;1
201700001834;3
201700001835;5
201700001836;2
201700001837;1
201700001838;1
201700001839;2
201700001840;2
201700001841;1
201700001842;1
201700001843;1
201700001844;1
201700001845;1
201700001846;1
201700001847;1
201700001848;1
201700001849;2
201700001850;1
201700001851;3
201700001852;2
201700001853;1
201700001854;1
201700001855;1
201700001856;1
201700001857;1
201700001858;1
201700001859;1
201700001860;1
201700001861;1
201700001862;1
201700001863;1
201700001864;1
201700001865;1
201700001866;1
201700001867;1
201700001868;1
201700001869;3
201700001870;3
201700001871;1
201700001872;3
201700001873;1
201700001874;1
201700001875;1
201700001876;1
201700001877;2
201700001878;1
201700001879;1
201700001880;1
201700001881;1
201700001882;1
201700001883;1
201700001884;1
201700001885;5
201700001886;5
201700001887;5
201700001888;1
201700001889;1
